fileid,volume,phase,craft,target,instrument,filter,note
C1631306,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631308,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631310,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631312,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631314,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631316,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631318,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631320,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631322,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631324,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631326,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631328,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631330,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631332,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631334,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631337,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631339,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631341,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631343,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631345,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631347,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631349,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631351,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631353,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631355,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631357,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631359,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631401,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631403,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631405,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631408,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631410,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631412,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631414,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631416,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631418,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631420,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631422,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631424,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631426,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631428,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631430,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631432,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631434,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631436,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631439,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631441,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631443,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631445,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631447,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631449,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631451,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631453,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631455,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631457,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631459,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631501,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631503,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631505,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631507,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631510,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631512,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631514,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631516,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631518,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631520,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631522,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631524,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631526,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631528,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631530,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631532,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631534,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631536,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631538,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631541,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631543,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631545,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631547,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES; ADRASTEA?
C1631549,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631551,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631553,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631555,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631557,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631559,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631601,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631603,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631605,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631607,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631609,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631612,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631614,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631616,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631618,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631620,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631622,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631624,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631626,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631628,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631630,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631632,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631634,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631636,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631638,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631640,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631643,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631645,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631647,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631649,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631651,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631653,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631655,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631657,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631659,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631701,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631703,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631705,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631707,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631709,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631711,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631714,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631716,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631718,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631720,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631722,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631724,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631726,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631728,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631730,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631732,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631734,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631736,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631738,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631740,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631742,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631745,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631747,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631749,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631751,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631753,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631755,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631757,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631759,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631801,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631803,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631805,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631807,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631809,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631811,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631813,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,VIOLET,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
C1631816,VGISS_5115,Jupiter,Voyager1,Jupiter,Narrow,ORANGE,GLOBAL MAP SCANNING NORTH SOUTH ALTERNATES ORANGE/VIOLET 356 FRAMES
